flight_key,flight_id,airline_key,route_key,date_key,departure_time,arrival_time,duration_minutes,is_overnight,is_anomaly,is_airline_missing
UK043_2026-04-18_004841,UK043,5,4,3,2026-04-18 00:48:41.701,2026-04-18 04:52:41.701,244.0,False,False,True
AI144_2026-04-18_004341,AI144,2,3,3,2026-04-18 00:43:41.702,2026-04-18 03:36:41.702,173.0,False,False,False
UK054_2026-04-18_003741,UK054,3,6,3,2026-04-18 00:37:41.701,2026-04-18 05:30:41.701,293.0,False,False,False
UK108_2026-04-18_002841,UK108,3,7,3,2026-04-18 00:28:41.702,2026-04-18 03:46:41.702,198.0,False,False,False
6F008_2026-04-18_001441,6F008,4,10,3,2026-04-18 00:14:41.701,2026-04-18 04:59:41.701,285.0,False,False,False
6F106_2026-04-18_001041,6F106,4,2,3,2026-04-18 00:10:41.702,2026-04-18 01:52:41.702,102.0,False,False,False
AI203_2026-04-18_000941,AI203,2,2,3,2026-04-18 00:09:41.703,2026-04-18 02:56:41.703,167.0,False,False,False
AI065_2026-04-18_000941,AI065,5,23,3,2026-04-18 00:09:41.701,2026-04-18 05:00:41.701,291.0,False,False,True
UK053_2026-04-17_235641,UK053,3,6,4,2026-04-17 23:56:41.701,2026-04-18 02:46:41.701,170.0,True,False,False
UK086_2026-04-17_235541,UK086,3,22,4,2026-04-17 23:55:41.702,2026-04-18 02:27:41.702,152.0,True,False,False
SJ223_2026-04-17_235441,SJ223,1,14,4,2026-04-17 23:54:41.703,2026-04-18 01:08:41.703,74.0,True,False,False
6F069_2026-04-17_234441,6F069,4,23,4,2026-04-17 23:44:41.701,2026-04-18 03:17:41.701,213.0,True,False,False
6F032_2026-04-17_234341,6F032,4,10,4,2026-04-17 23:43:41.701,2026-04-18 02:22:41.701,159.0,True,False,False
UK178_2026-04-17_234141,UK178,3,7,4,2026-04-17 23:41:41.703,2026-04-18 04:09:41.703,268.0,True,False,False
6F108_2026-04-17_234141,6F108,4,4,4,2026-04-17 23:41:41.702,2026-04-18 03:23:41.702,222.0,True,False,False
UK147_2026-04-17_233541,UK147,3,12,4,2026-04-17 23:35:41.703,2026-04-18 02:55:41.703,200.0,True,False,False
AI187_2026-04-17_233241,AI187,2,29,4,2026-04-17 23:32:41.703,2026-04-18 01:16:41.703,104.0,True,False,False
UK213_2026-04-17_232141,UK213,3,2,4,2026-04-17 23:21:41.704,2026-04-18 01:01:41.704,100.0,True,False,False
AI035_2026-04-17_231741,AI035,2,9,4,2026-04-17 23:17:41.701,2026-04-18 00:48:41.701,91.0,True,False,False
UK186_2026-04-17_230541,UK186,3,26,4,2026-04-17 23:05:41.703,2026-04-18 02:22:41.703,197.0,True,False,False
6F045_2026-04-17_230441,6F045,4,5,4,2026-04-17 23:04:41.701,2026-04-18 03:38:41.701,274.0,True,False,False
UK025_2026-04-17_225541,UK025,3,10,4,2026-04-17 22:55:41.701,2026-04-18 02:47:41.701,232.0,True,False,False
UK162_2026-04-17_224741,UK162,3,2,4,2026-04-17 22:47:41.703,2026-04-18 00:21:41.703,94.0,True,False,False
AI157_2026-04-17_224541,AI157,2,25,4,2026-04-17 22:45:41.703,2026-04-18 01:33:41.703,168.0,True,False,False
6F096_2026-04-17_224541,6F096,4,23,4,2026-04-17 22:45:41.702,2026-04-18 02:58:41.702,253.0,True,False,False
SJ229_2026-04-17_222541,SJ229,1,12,4,2026-04-17 22:25:41.704,2026-04-18 00:27:41.704,122.0,True,False,False
AI214_2026-04-17_222341,AI214,2,12,4,2026-04-17 22:23:41.703,2026-04-18 02:49:41.703,266.0,True,False,False
6F205_2026-04-17_221641,6F205,4,17,4,2026-04-17 22:16:41.703,2026-04-18 00:02:41.703,106.0,True,False,False
SJ157_2026-04-17_221141,SJ157,1,4,4,2026-04-17 22:11:41.703,2026-04-18 01:05:41.703,174.0,True,False,False
UK114_2026-04-17_221041,UK114,3,15,4,2026-04-17 22:10:41.702,2026-04-17 23:58:41.702,108.0,False,False,False
6F054_2026-04-17_220041,6F054,4,24,4,2026-04-17 22:00:41.701,2026-04-18 01:25:41.701,205.0,True,False,False
6F216_2026-04-17_215841,6F216,4,30,4,2026-04-17 21:58:41.704,2026-04-18 02:51:41.704,293.0,True,False,False
AI231_2026-04-17_215241,AI231,2,4,4,2026-04-17 21:52:41.704,2026-04-17 23:51:41.704,119.0,False,False,False
UK103_2026-04-17_215241,UK103,3,11,4,2026-04-17 21:52:41.702,2026-04-18 01:06:41.702,194.0,True,False,False
AI066_2026-04-17_215141,AI066,2,14,4,2026-04-17 21:51:41.701,2026-04-18 00:11:41.701,140.0,True,False,False
6F186_2026-04-17_214841,6F186,4,17,4,2026-04-17 21:48:41.703,2026-04-18 02:02:41.703,254.0,True,False,False
AI021_2026-04-17_213941,AI021,2,4,4,2026-04-17 21:39:41.701,2026-04-18 01:38:41.701,239.0,True,False,False
AI113_2026-04-17_212141,AI113,2,20,4,2026-04-17 21:21:41.702,2026-04-17 23:51:41.702,150.0,False,False,False
SJ031_2026-04-17_212041,SJ031,1,10,4,2026-04-17 21:20:41.701,2026-04-17 22:29:41.701,69.0,False,False,False
UK217_2026-04-17_211941,UK217,3,21,4,2026-04-17 21:19:41.704,2026-04-17 22:14:41.704,55.0,False,False,False
SJ120_2026-04-17_211941,SJ120,1,23,4,2026-04-17 21:19:41.702,2026-04-18 00:56:41.702,217.0,True,False,False
UK180_2026-04-17_211841,UK180,3,1,4,2026-04-17 21:18:41.703,2026-04-17 23:29:41.703,131.0,False,False,False
6F242_2026-04-17_211041,6F242,4,27,4,2026-04-17 21:10:41.704,2026-04-18 01:04:41.704,234.0,True,False,False
UK080_2026-04-17_210941,UK080,3,27,4,2026-04-17 21:09:41.702,2026-04-17 22:29:41.702,80.0,False,False,False
SJ124_2026-04-17_210541,SJ124,1,13,4,2026-04-17 21:05:41.702,2026-04-18 01:12:41.702,247.0,True,False,False
SJ115_2026-04-17_210541,SJ115,1,5,4,2026-04-17 21:05:41.702,2026-04-17 23:10:41.702,125.0,False,False,False
AI081_2026-04-17_210341,AI081,2,28,4,2026-04-17 21:03:41.702,2026-04-17 22:51:41.702,108.0,False,False,False
AI142_2026-04-17_204941,AI142,2,8,4,2026-04-17 20:49:41.702,2026-04-17 23:03:41.702,134.0,False,False,False
UK052_2026-04-17_204841,UK052,3,25,4,2026-04-17 20:48:41.701,2026-04-17 21:40:41.701,52.0,False,False,False
UK014_2026-04-17_204141,UK014,3,14,4,2026-04-17 20:41:41.701,2026-04-17 22:06:41.701,85.0,False,False,False
AI230_2026-04-17_203741,AI230,5,22,4,2026-04-17 20:37:41.704,2026-04-18 00:22:41.704,225.0,True,False,True
6F268_2026-04-17_202941,6F268,5,9,4,2026-04-17 20:29:41.701,2026-04-17 21:58:41.701,89.0,False,False,True
AI124_2026-04-17_202841,AI124,2,20,4,2026-04-17 20:28:41.702,2026-04-18 00:00:41.702,212.0,True,False,False
6F082_2026-04-17_202641,6F082,4,26,4,2026-04-17 20:26:41.702,2026-04-17 22:26:41.702,120.0,False,False,False
SJ035_2026-04-17_201541,SJ035,1,12,4,2026-04-17 20:15:41.701,2026-04-17 21:15:42.000,60.004983333333335,False,False,False
SJ095_2026-04-17_200941,SJ095,1,9,4,2026-04-17 20:09:41.702,2026-04-17 23:13:41.702,184.0,False,False,False
UK230_2026-04-17_200241,UK230,3,6,4,2026-04-17 20:02:41.704,2026-04-17 21:35:41.704,93.0,False,False,False
UK171_2026-04-17_195941,UK171,3,15,4,2026-04-17 19:59:41.703,2026-04-17 22:53:41.703,174.0,False,False,False
6F147_2026-04-17_195741,6F147,4,14,4,2026-04-17 19:57:41.703,2026-04-18 00:31:41.703,274.0,True,False,False
SJ212_2026-04-17_194941,SJ212,5,23,4,2026-04-17 19:49:41.703,2026-04-17 21:44:41.703,115.0,False,False,True
6F080_2026-04-17_194741,6F080,4,14,4,2026-04-17 19:47:41.702,2026-04-17 23:13:41.702,206.0,False,False,False
UK049_2026-04-17_194741,UK049,3,17,4,2026-04-17 19:47:41.701,2026-04-17 20:32:41.701,45.0,False,False,False
AI152_2026-04-17_192141,AI152,2,25,4,2026-04-17 19:21:41.703,2026-04-17 20:26:41.703,65.0,False,False,False
AI162_2026-04-17_192041,AI162,2,11,4,2026-04-17 19:20:41.703,2026-04-17 22:40:41.703,200.0,False,False,False
SJ037_2026-04-17_191441,SJ037,1,6,4,2026-04-17 19:14:41.701,2026-04-17 22:31:41.701,197.0,False,False,False
AI172_2026-04-17_190841,AI172,2,2,4,2026-04-17 19:08:41.703,2026-04-17 19:53:41.703,45.0,False,False,False
UK205_2026-04-17_185741,UK205,3,14,4,2026-04-17 18:57:41.703,2026-04-17 21:46:41.703,169.0,False,False,False
AI199_2026-04-17_184741,AI199,2,13,4,2026-04-17 18:47:41.703,2026-04-17 22:26:41.703,219.0,False,False,False
6F241_2026-04-17_182741,6F241,4,4,4,2026-04-17 18:27:41.704,2026-04-17 19:02:41.704,35.0,False,False,False
SJ041_2026-04-17_182441,SJ041,1,20,4,2026-04-17 18:24:41.701,2026-04-17 22:59:41.701,275.0,False,False,False
AI064_2026-04-17_182441,AI064,2,27,4,2026-04-17 18:24:41.701,2026-04-17 20:07:41.701,103.0,False,False,False
UK169_2026-04-17_181241,UK169,3,13,4,2026-04-17 18:12:41.703,2026-04-17 23:01:41.703,289.0,False,False,False
UK144_2026-04-17_180741,UK144,3,2,4,2026-04-17 18:07:41.703,2026-04-17 20:59:41.703,172.0,False,False,False
AI118_2026-04-17_175041,AI118,2,14,4,2026-04-17 17:50:41.702,2026-04-17 19:59:41.702,129.0,False,False,False
SJ145_2026-04-17_174141,SJ145,1,29,4,2026-04-17 17:41:41.702,2026-04-17 20:38:41.702,177.0,False,False,False
SJ077_2026-04-17_173241,SJ077,1,27,4,2026-04-17 17:32:41.701,2026-04-17 19:40:41.701,128.0,False,False,False
AI126_2026-04-17_172641,AI126,2,19,4,2026-04-17 17:26:41.702,2026-04-17 20:48:41.702,202.0,False,False,False
SJ033_2026-04-17_172641,SJ033,1,13,4,2026-04-17 17:26:41.701,2026-04-17 18:51:41.701,85.0,False,False,False
SJ180_2026-04-17_171241,SJ180,1,15,4,2026-04-17 17:12:41.703,2026-04-17 22:00:41.703,288.0,False,False,False
6F183_2026-04-17_170841,6F183,4,19,4,2026-04-17 17:08:41.703,2026-04-17 19:52:41.703,164.0,False,False,False
AI145_2026-04-17_170641,AI145,5,10,4,2026-04-17 17:06:41.702,2026-04-17 21:31:41.702,265.0,False,False,True
6F089_2026-04-17_170641,6F089,4,4,4,2026-04-17 17:06:41.702,2026-04-17 19:10:41.702,124.0,False,False,False
6F207_2026-04-17_165941,6F207,4,5,4,2026-04-17 16:59:41.703,2026-04-17 21:00:41.703,241.0,False,False,False
AI229_2026-04-17_164841,AI229,2,14,4,2026-04-17 16:48:41.703,2026-04-17 18:40:41.703,112.0,False,False,False
6F223_2026-04-17_164741,6F223,4,23,4,2026-04-17 16:47:41.704,2026-04-17 17:21:41.704,34.0,False,False,False
6F116_2026-04-17_164341,6F116,4,21,4,2026-04-17 16:43:41.702,2026-04-17 19:02:41.702,139.0,False,False,False
SJ240_2026-04-17_164241,SJ240,1,5,4,2026-04-17 16:42:41.704,2026-04-17 20:21:41.704,219.0,False,False,False
SJ184_2026-04-17_163241,SJ184,1,12,4,2026-04-17 16:32:41.703,2026-04-17 21:00:41.703,268.0,False,False,False
AI087_2026-04-17_163241,AI087,2,11,4,2026-04-17 16:32:41.702,2026-04-17 20:30:41.702,238.0,False,False,False
UK148_2026-04-17_163141,UK148,3,17,4,2026-04-17 16:31:41.703,2026-04-17 18:43:41.703,132.0,False,False,False
AI210_2026-04-17_161341,AI210,2,6,4,2026-04-17 16:13:41.703,2026-04-17 18:50:41.703,157.0,False,False,False
6F093_2026-04-17_160941,6F093,4,12,4,2026-04-17 16:09:41.702,2026-04-17 20:00:41.702,231.0,False,False,False
SJ080_2026-04-17_160441,SJ080,1,1,4,2026-04-17 16:04:41.702,2026-04-17 17:59:41.702,115.0,False,False,False
SJ005_2026-04-17_160341,SJ005,1,9,4,2026-04-17 16:03:41.701,2026-04-17 17:24:41.701,81.0,False,False,False
6F040_2026-04-17_155241,6F040,4,15,4,2026-04-17 15:52:41.701,2026-04-17 20:33:41.701,281.0,False,False,False
AI212_2026-04-17_153141,AI212,2,18,4,2026-04-17 15:31:41.703,2026-04-17 20:13:41.703,282.0,False,False,False
AI154_2026-04-17_152541,AI154,2,14,4,2026-04-17 15:25:41.703,2026-04-17 19:16:41.703,231.0,False,False,False
6F239_2026-04-17_152441,6F239,4,28,4,2026-04-17 15:24:41.704,2026-04-17 17:37:41.704,133.0,False,False,False
UK199_2026-04-17_152441,UK199,3,2,4,2026-04-17 15:24:41.703,2026-04-17 18:55:41.703,211.0,False,False,False
6F218_2026-04-17_151641,6F218,4,6,4,2026-04-17 15:16:41.704,2026-04-17 19:03:41.704,227.0,False,False,False
6F011_2026-04-17_151641,6F011,4,23,4,2026-04-17 15:16:41.701,2026-04-17 17:16:42.000,120.00498333333333,False,False,False
UK106_2026-04-17_151241,UK106,3,2,4,2026-04-17 15:12:41.702,2026-04-17 17:23:41.702,131.0,False,False,False
UK030_2026-04-17_151141,UK030,3,12,4,2026-04-17 15:11:41.701,2026-04-17 19:38:41.701,267.0,False,False,False
6F090_2026-04-17_151041,6F090,4,24,4,2026-04-17 15:10:41.702,2026-04-17 19:22:41.702,252.0,False,False,False
AI184_2026-04-17_150341,AI184,2,2,4,2026-04-17 15:03:41.703,2026-04-17 17:03:42.000,120.00495,False,False,False
SJ232_2026-04-17_150241,SJ232,1,23,4,2026-04-17 15:02:41.704,2026-04-17 19:22:41.704,260.0,False,False,False
AI153_2026-04-17_150241,AI153,2,2,4,2026-04-17 15:02:41.703,2026-04-17 16:30:41.703,88.0,False,False,False
UK101_2026-04-17_150041,UK101,3,4,4,2026-04-17 15:00:41.702,2026-04-17 17:43:41.702,163.0,False,False,False
6F200_2026-04-17_145441,6F200,4,13,4,2026-04-17 14:54:41.703,2026-04-17 19:41:41.703,287.0,False,False,False
6F162_2026-04-17_145041,6F162,4,28,4,2026-04-17 14:50:41.703,2026-04-17 17:44:41.703,174.0,False,False,False
SJ197_2026-04-17_144941,SJ197,1,24,4,2026-04-17 14:49:41.703,2026-04-17 17:33:41.703,164.0,False,False,False
AI174_2026-04-17_144541,AI174,2,18,4,2026-04-17 14:45:41.703,2026-04-17 17:01:41.703,136.0,False,False,False
UK090_2026-04-17_144441,UK090,3,14,4,2026-04-17 14:44:41.702,2026-04-17 17:24:41.702,160.0,False,False,False
UK124_2026-04-17_143541,UK124,3,23,4,2026-04-17 14:35:41.702,2026-04-17 17:09:41.702,154.0,False,False,False
AI239_2026-04-17_143341,AI239,2,5,4,2026-04-17 14:33:41.704,2026-04-17 17:47:41.704,194.0,False,False,False
UK002_2026-04-17_142841,UK002,3,1,4,2026-04-17 14:28:41.700,2026-04-17 19:20:41.700,292.0,False,False,False
SJ055_2026-04-17_141741,SJ055,1,14,4,2026-04-17 14:17:41.701,2026-04-17 17:56:41.701,219.0,False,False,False
UK132_2026-04-17_141241,UK132,3,8,4,2026-04-17 14:12:41.702,2026-04-17 16:19:41.702,127.0,False,False,False
6F002_2026-04-17_141141,6F002,4,27,4,2026-04-17 14:11:41.700,2026-04-17 17:34:41.700,203.0,False,False,False
UK005_2026-04-17_140241,UK005,3,16,4,2026-04-17 14:02:41.701,2026-04-17 18:14:41.701,252.0,False,False,False
6F258_2026-04-17_135441,6F258,5,8,4,2026-04-17 13:54:41.703,2026-04-17 16:49:41.703,175.0,False,False,True
SJ244_2026-04-17_135141,SJ244,1,30,4,2026-04-17 13:51:41.704,2026-04-17 15:39:41.704,108.0,False,False,False
AI075_2026-04-17_135141,AI075,2,12,4,2026-04-17 13:51:41.702,2026-04-17 16:49:41.702,178.0,False,False,False
AI160_2026-04-17_134141,AI160,2,11,4,2026-04-17 13:41:41.703,2026-04-17 17:01:41.703,200.0,False,False,False
UK091_2026-04-17_133741,UK091,3,28,4,2026-04-17 13:37:41.702,2026-04-17 17:31:41.702,234.0,False,False,False
UK195_2026-04-17_133541,UK195,3,17,4,2026-04-17 13:35:41.703,2026-04-17 16:35:41.703,180.0,False,False,False
6F044_2026-04-17_132541,6F044,4,4,4,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,251.0,False,False,False
6F248_2026-04-17_132541,6F248,4,4,4,2026-04-17 13:25:41.701,2026-04-17 17:36:41.701,251.0,False,False,False
6F204_2026-04-17_132341,6F204,4,18,4,2026-04-17 13:23:41.703,2026-04-17 16:04:41.703,161.0,False,False,False
SJ092_2026-04-17_131941,SJ092,1,27,4,2026-04-17 13:19:41.702,2026-04-17 17:56:41.702,277.0,False,False,False
AI119_2026-04-17_131541,AI119,2,23,4,2026-04-17 13:15:41.702,2026-04-17 15:57:41.702,162.0,False,False,False
AI151_2026-04-17_131441,AI151,2,19,4,2026-04-17 13:14:41.703,2026-04-17 14:10:41.703,56.0,False,False,False
UK107_2026-04-17_130941,UK107,3,17,4,2026-04-17 13:09:41.702,2026-04-17 14:25:41.702,76.0,False,False,False
SJ019_2026-04-17_130741,SJ019,1,30,4,2026-04-17 13:07:41.701,2026-04-17 15:56:41.701,169.0,False,False,False
AI052_2026-04-17_130641,AI052,2,1,4,2026-04-17 13:06:41.701,2026-04-17 15:42:41.701,156.0,False,False,False
SJ177_2026-04-17_130441,SJ177,1,2,4,2026-04-17 13:04:41.703,2026-04-17 17:37:41.703,273.0,False,False,False
6F215_2026-04-17_130041,6F215,4,7,4,2026-04-17 13:00:41.703,2026-04-17 17:30:41.703,270.0,False,False,False
AI223_2026-04-17_125341,AI223,2,2,4,2026-04-17 12:53:41.703,2026-04-17 14:42:41.703,109.0,False,False,False
SJ069_2026-04-17_125341,SJ069,1,24,4,2026-04-17 12:53:41.701,2026-04-17 14:17:41.701,84.0,False,False,False
6F198_2026-04-17_124041,6F198,4,24,4,2026-04-17 12:40:41.703,2026-04-17 17:39:41.703,299.0,False,False,False
AI093_2026-04-17_123541,AI093,2,26,4,2026-04-17 12:35:41.702,2026-04-17 17:28:41.702,293.0,False,False,False
UK062_2026-04-17_123341,UK062,3,13,4,2026-04-17 12:33:41.701,2026-04-17 15:35:41.701,182.0,False,False,False
6F057_2026-04-17_123241,6F057,4,11,4,2026-04-17 12:32:41.701,2026-04-17 15:50:41.701,198.0,False,False,False
UK064_2026-04-17_122541,UK064,3,8,4,2026-04-17 12:25:41.701,2026-04-17 14:55:41.701,150.0,False,False,False
